ID,Growth,Production,BGC type,BGC
ASO3abc,1.0000000000000002,1.000000000002691,T1PKS,
CATECHOLt,1.0000000000000002,1.000000000002691,T1PKS,
SERabc,1.0000000000000002,1.000000000002691,T1PKS,
FEt,1.0000000000000002,1.000000000002691,T1PKS,
COBALTabc,1.0000000000000002,1.000000000002691,T1PKS,
CITt2,1.0000000000000002,1.000000000002691,T1PKS,
THMmfs,1.0000000000000002,1.000000000002691,T1PKS,
GND2,0.9999999999999972,1.000000000002691,T1PKS,
CDAS17,1.000000000000001,1.0000000000026776,T1PKS,
HSK,0.9983529030586437,1.0000000000026776,T1PKS,
PAAT,1.000000000000002,1.0000000000026275,T1PKS,
PACPTc,1.0000000000000027,1.0000000000026217,T1PKS,
PACCOAL,1.0000000000000027,1.0000000000026217,T1PKS,
SAMP1MET,1.0000000000429958,1.000000000002506,T1PKS,
DUTPDP,1.0000000000000084,1.0000000000023688,T1PKS,
ACOAD9,1.000000000000004,1.0000000000022857,T1PKS,
ACODA,1.0000000000000073,1.0000000000022287,T1PKS,
AKGDH2,1.0000000000000038,1.0000000000022287,T1PKS,
PPAt4,1.0000000000429867,1.0000000000021583,T1PKS,
ITPOCL,1.0000000000429914,1.0000000000021583,T1PKS,
CDAS18,0.9999999999999979,1.0000000000021294,T1PKS,
G3PD,0.9999999999999978,1.000000000002044,T1PKS,
FRD8,0.9999999999999991,1.000000000002044,T1PKS,
THCHDH,0.999999999999994,1.0000000000019516,T1PKS,
THDPLOR,0.999999999999994,1.0000000000019516,T1PKS,
CDAS6,0.9999999999999979,1.0000000000018903,T1PKS,
CDAS7,0.9999999999999979,1.0000000000018903,T1PKS,
CDAS9x,0.9999999999999979,1.0000000000018903,T1PKS,
CDAS9y,0.9999999999999979,1.0000000000018903,T1PKS,
CITL,0.9999999999999989,1.000000000001853,T1PKS,
RBK,1.000000000042986,1.0000000000018185,T1PKS,
GTPCI,1.0000000000429923,1.0000000000016522,T1PKS,
ADOCBIK,1.0000000000000062,1.000000000001639,T1PKS,
EARi120x,1.0000000000000069,1.000000000001639,T1PKS,
TRE6PH,0.9999999999999989,1.000000000001577,T1PKS,
GRMCROS,1.0000000000000078,1.0000000000015161,T1PKS,
GNNUC,1.0000000000000078,1.0000000000015161,T1PKS,
TRPO2,1.0000000000000027,1.0000000000014981,T1PKS,
MDDEP1,1.0000000000429918,1.0000000000014893,T1PKS,
AKP1,0.9999999999999986,1.0000000000014893,T1PKS,
ALAALAD,0.9999999999999986,1.0000000000014893,T1PKS,
AMEt,1.0000000000000029,1.0000000000014373,T1PKS,
MDDCP4,1.0000000000429923,1.0000000000013969,T1PKS,
MDDEP3,1.0000000000429923,1.0000000000013969,T1PKS,
MDH,1.0000000000429923,1.0000000000013969,T1PKS,
ME1,1.0000000000429923,1.0000000000013969,T1PKS,
NP1,0.9999549127020743,1.0000000000013969,T1PKS,
MI1PP,1.0000000003164689,1.0000000000013891,T1PKS,
MI1PS,1.0000000003164689,1.0000000000013891,T1PKS,
CYSDS,1.0000000000429812,1.0000000000012736,T1PKS,
ACONMT,1.0000000000000033,1.0000000000012288,T1PKS,
G6PI,0.999999999999995,1.0000000000011195,T1PKS,
CYSTL,0.9999999999999978,1.0000000000011195,T1PKS,
G3PD2,0.9997256059836044,1.0000000000011195,T1PKS,
TDP,0.9999999999999972,1.0000000000011195,T1PKS,
HMPK2,1.000000000000003,1.0000000000011195,T1PKS,
ADNK1,1.0000000000000033,1.0000000000011195,T1PKS,
LEUTA,1.000000000000003,1.0000000000011195,T1PKS,
LFORKYNHYD,1.000000000316463,1.0000000000011195,T1PKS,
UGLT,1.0000000000000029,1.0000000000011195,T1PKS,
CYTK2,1.0000000000000036,1.0000000000010931,T1PKS,
MMTSAO,0.9999962864327598,1.0000000000010547,T1PKS,
GLUTPAT,1.0000000000000047,1.0000000000009661,T1PKS,
ADK1,1.0000000000000029,1.0000000000009037,T1PKS,
DADA,1.0000000000000033,1.0000000000008678,T1PKS,
D4DGCD,1.0000000000000033,1.0000000000008678,T1PKS,
PEPCK,1.0,1.0000000000008114,T1PKS,
PAPSR3,0.9999999999999979,1.000000000000544,T1PKS,
PC,0.9999999999999979,1.000000000000544,T1PKS,
HMPK1,1.000000000000003,1.0000000000004725,T1PKS,
ACPSredL,0.9999999999999959,1.0000000000003975,T1PKS,
DGI,0.9999999999999981,1.000000000000305,T1PKS,
DHAPT,1.0000000003164689,1.0000000000002933,T1PKS,
DHDPRy,1.0000000003164689,1.0000000000002933,T1PKS,
ACACT6r,0.9999999999999957,1.0000000000002498,T1PKS,
CDAS12,0.999999999999997,1.0000000000002216,T1PKS,
PUNP3,0.9999999999999978,1.0000000000001976,T1PKS,
PUNP4,0.9999999999999978,1.0000000000001976,T1PKS,
PYAM5PO,0.9999999999999978,1.0000000000001976,T1PKS,
PUNP6,0.9999999999999978,1.0000000000001976,T1PKS,
PUNP7,0.9999999999999978,1.0000000000001976,T1PKS,
KARI_23dhmb,0.9999999999999986,1.0000000000001963,T1PKS,
LACDHCYT,0.9999999999999986,1.0000000000001963,T1PKS,
KAS14,0.9999999999999986,1.0000000000001963,T1PKS,
PCPSredO,0.9999999999999932,1.0000000000001952,T1PKS,
PPNCL2,0.9999999999999951,1.0000000000001505,T1PKS,
KYN,0.9999999999999997,1.0000000000000808,T1PKS,
UPP3MT,1.0000000000429896,1.0000000000000808,T1PKS,
KARI,0.9999999999999997,1.0000000000000808,T1PKS,
KARI_3hmoa,0.9999999999999997,1.0000000000000808,T1PKS,
GLCP2,1.0000000000000042,1.0000000000000078,T1PKS,
ASPT,0.9882080585490493,1.0385214965225027,T1PKS,
ASPTA,0.9919743308843734,1.0063324126440532,T1PKS,
GLYCL,0.9689399980181298,1.0046035877101356,T1PKS,
MCOALY,0.9890228034680756,1.004284524169831,T1PKS,
FUM,0.9890228031539211,1.0042845241276361,T1PKS,
GLUKB,1.0000000003164473,1.0000000000289326,T1PKS,
GLUDxi,1.0000000003164473,1.0000000000289326,T1PKS,
GLUDC,1.0000000003164473,1.0000000000289326,T1PKS,
GLUAAT,1.0000000003164473,1.0000000000289326,T1PKS,
GLUN,1.0000000003164473,1.0000000000289326,T1PKS,
GLUDyi,1.0000000003164473,1.0000000000289326,T1PKS,
ADK1,1.0000000003164449,1.000000000028006,T1PKS,
DURIPP,0.9999881907768734,1.0000000000276397,T1PKS,
PHACTE,1.0000000000429823,1.0000000000252955,T1PKS,
SPMDt3,1.0000000003164564,1.0000000000250215,T1PKS,
GLU5K,1.0000000003164486,1.0000000000247777,T1PKS,
NMNAT,0.9999548873197583,1.0000000000243081,T1PKS,
THRAi,0.9999881907768663,1.0000000000235636,T1PKS,
MMCOAL,1.0000000003164553,1.0000000000235385,T1PKS,
MME,1.0000000003164553,1.0000000000235385,T1PKS,
MLTG4,1.0000000003164553,1.0000000000235385,T1PKS,
MLTG5,1.0000000003164553,1.0000000000235385,T1PKS,
MLTP1,1.0000000003164553,1.0000000000235385,T1PKS,
MLTG2,1.0000000003164553,1.0000000000235385,T1PKS,
MLTP2,1.0000000003164553,1.0000000000235385,T1PKS,
MLTP3,1.0000000003164553,1.0000000000235385,T1PKS,
MLTG3,1.0000000003164553,1.0000000000235385,T1PKS,
ADOXFUTS,1.0000000003164493,1.0000000000234168,T1PKS,
ADNUC,1.0000000003164493,1.0000000000234168,T1PKS,
ADOCBIK,1.0000000003164493,1.0000000000234168,T1PKS,
ADNK1,1.0000000003164493,1.0000000000234168,T1PKS,
GLYCTO3,1.000000000316457,1.000000000022731,T1PKS,
GLYDHD,1.000000000316457,1.000000000022731,T1PKS,
GLYK,1.000000000316457,1.000000000022731,T1PKS,
GLYO1,1.000000000316457,1.000000000022731,T1PKS,
ABTA,0.9999999999999815,1.0000000000223934,T1PKS,
AACOATi,0.9999999999999815,1.0000000000223934,T1PKS,
ABUTD,0.9999999999999815,1.0000000000223934,T1PKS,
ABPYRATA,0.9999999999999815,1.0000000000223934,T1PKS,
6PHBG,0.9999999999999815,1.0000000000223934,T1PKS,
4HBHYOX,0.9999999999999815,1.0000000000223934,T1PKS,
6ADOFUT,0.9999999999999815,1.0000000000223934,T1PKS,
5DGLCNR,0.9999999999999815,1.0000000000223934,T1PKS,
DRPA,0.9999881907768693,1.0000000000223768,T1PKS,
MG2t,0.9999679366337667,1.0000000000218274,T1PKS,
GLUt2r,1.0000000003164575,1.0000000000213665,T1PKS,
G1Dx,1.0000000003164498,1.000000000021101,T1PKS,
FUTH,1.0000000003164498,1.000000000021101,T1PKS,
GK1i,1.0000000003164509,1.0000000000210654,T1PKS,
THYDNAPO,1.000000000316456,1.0000000000208027,T1PKS,
PPS,1.00000000031645,1.0000000000204983,T1PKS,
ARBabc,1.0000000003164555,1.000000000019763,T1PKS,
OCOAT1,1.000000000316459,1.0000000000193996,T1PKS,
ALBFLOLR,1.0000000003164584,1.000000000019125,T1PKS,
SPODM,1.0000000003164509,1.0000000000187175,T1PKS,
SO4t2,0.9993486379540889,1.0000000000186087,T1PKS,
CITCIb,0.9993041893167078,1.0000000000185403,T1PKS,
CITCIa2,0.9993041893167077,1.0000000000183453,T1PKS,
PTA2,1.0000000003164533,1.000000000018186,T1PKS,
PAPSR,1.0000000003164555,1.0000000000180973,T1PKS,
ACTS9,1.0000000003164595,1.000000000017982,T1PKS,
ACTS6,1.0000000003164595,1.000000000017982,T1PKS,
NTPTP1,1.0000000003164513,1.0000000000178138,T1PKS,
UAMAGS,1.0000000003164524,1.0000000000176619,T1PKS,
PTAr,1.0000000003164524,1.0000000000175038,T1PKS,
MG2uabc,1.0000000003164558,1.0000000000174858,T1PKS,
LYSabc,1.0000000003164558,1.0000000000174858,T1PKS,
EAR110x,1.0000000003164569,1.0000000000174416,T1PKS,
G6PI,1.0000000003164582,1.0000000000173088,T1PKS,
GALM1,1.0000000003164582,1.0000000000173088,T1PKS,
GALUi,1.0000000003164582,1.0000000000173088,T1PKS,
ACKr,1.0000000003164582,1.000000000017167,T1PKS,
ILETA,0.99999999999998,1.000000000016963,T1PKS,
AGDC,1.0000000003164569,1.0000000000169278,T1PKS,
NADK,1.0000000003164564,1.000000000016919,T1PKS,
MUCCY,1.0000000003164564,1.000000000016919,T1PKS,
NADHXDH,1.0000000003164564,1.000000000016919,T1PKS,
NADH10b,1.0000000003164564,1.000000000016919,T1PKS,
NADS1,1.0000000003164564,1.000000000016919,T1PKS,
UAMAGS2,1.000000000316451,1.0000000000168325,T1PKS,
IBCOAQ9R,1.000000000316456,1.000000000016668,T1PKS,
DHAPT,1.000000000316456,1.0000000000164404,T1PKS,
DHDPRy,1.000000000316456,1.0000000000164404,T1PKS,
RPI,0.9979001532897792,1.00000000001606,T1PKS,
FUMAC,1.0000000003164582,1.0000000000160596,T1PKS,
CCCR,1.0000000003164573,1.0000000000160418,T1PKS,
G1SAT,1.0000000003164577,1.0000000000158114,T1PKS,
PPM2,0.9999881907768746,1.0000000000149518,T1PKS,
ACLS,1.000000000316454,1.0000000000147835,T1PKS,
PPCOAC,1.0000000003164564,1.000000000014686,T1PKS,
CITMS,0.9993041893167081,1.00000000001458,T1PKS,
LEUTA,1.000000000316456,1.0000000000145088,T1PKS,
UPPRT,1.0000000003164546,1.000000000014376,T1PKS,
ME2,1.000000000042982,1.0000000000142433,T1PKS,
ME1,1.000000000042982,1.0000000000142433,T1PKS,
MDH,1.000000000042982,1.0000000000142433,T1PKS,
MDDEP3,1.000000000042982,1.0000000000142433,T1PKS,
MDDEP1,1.000000000042982,1.0000000000142433,T1PKS,
MDDCP4,1.000000000042982,1.0000000000142433,T1PKS,
5DGLCNt2r,1.000000000316459,1.0000000000141722,T1PKS,
ADOCBLS,1.0000000003164595,1.0000000000139684,T1PKS,
APAT2r,1.0000000003164582,1.0000000000138534,T1PKS,
NTPP8,1.0000000003164504,1.000000000013747,T1PKS,
PPK2r,0.9999994343554353,1.0000000000136937,T1PKS,
GLYCTO2,1.0000000003164549,1.0000000000136053,T1PKS,
REDS27,0.9999999999999822,1.0000000000134812,T1PKS,
GLUSy,0.999999999999986,1.0000000000133482,T1PKS,
r0775,1.0000000003164555,1.0000000000133482,T1PKS,
Kt3,1.0000000003164558,1.0000000000133393,T1PKS,
MN2t3,1.0000000003164558,1.0000000000133393,T1PKS,
MALt2_2,1.0000000003164558,1.0000000000133393,T1PKS,
LEUabc,1.0000000003164558,1.0000000000133393,T1PKS,
HISt2r,1.0000000003164558,1.0000000000133393,T1PKS,
GLYCLTt2r,1.0000000003164558,1.0000000000133393,T1PKS,
INSt2,1.0000000003164558,1.0000000000133393,T1PKS,
IDONt2r,1.0000000003164558,1.0000000000133393,T1PKS,
ILEabc,1.0000000003164558,1.0000000000133393,T1PKS,
GUAt2r,1.0000000003164558,1.0000000000133393,T1PKS,
GLYCAt2r,1.0000000003164558,1.0000000000133393,T1PKS,
GLYCLTt4,1.0000000003164558,1.0000000000133393,T1PKS,
GLYCt,1.0000000003164558,1.0000000000133393,T1PKS,
GLYt4,1.0000000003164558,1.0000000000133393,T1PKS,
LYSt3r,1.0000000003164558,1.0000000000133393,T1PKS,
NTPP11,1.0000000003164573,1.0000000000132332,T1PKS,
ACSERt,0.9999999999999916,1.0000000000131888,T1PKS,
VNDH_2,1.0000000003164595,1.0000000000130294,T1PKS,
SERabc,1.000000000316456,1.0000000000130176,T1PKS,
FACOAE140,1.000000000316452,1.0000000000129214,T1PKS,
FACOAE120,1.000000000316453,1.0000000000129214,T1PKS,
HSDxi,0.999999999999997,1.000000000012861,T1PKS,
ACPpdsredN,0.9999999999999976,1.000000000012861,T1PKS,
ACPpdsredL,0.9999999999999976,1.000000000012861,T1PKS,
ACPpdsact,0.9999999999999976,1.000000000012861,T1PKS,
ACTS1,0.9999999999999976,1.000000000012861,T1PKS,
ACPSact,0.9999999999999976,1.000000000012861,T1PKS,
ACPpds,0.9999999999999976,1.000000000012861,T1PKS,
ACPSredN,0.9999999999999976,1.000000000012861,T1PKS,
ACPSredL,0.9999999999999976,1.000000000012861,T1PKS,
ACPScda,0.9999999999999976,1.000000000012861,T1PKS,
PAPSR3,1.000000000316456,1.0000000000128297,T1PKS,
KARI,1.0000000003164566,1.0000000000128297,T1PKS,
NTP1,0.9999999999999896,1.000000000012542,T1PKS,
OAADC,0.9999999999999902,1.0000000000123384,T1PKS,
CHIRAISO,1.0000000003164558,1.0000000000122762,T1PKS,
OXOAEL,1.0000000000429816,1.0000000000121463,T1PKS,
CTPS1,0.9994040122153188,1.0000000000120788,T1PKS,
CITL,1.0000000003164595,1.000000000012028,T1PKS,
HPYRRy,0.9999999999999962,1.0000000000120104,T1PKS,
ACODA,0.9999999999999962,1.0000000000119926,T1PKS,
GLYCK2,1.0000000003164582,1.0000000000118687,T1PKS,
GLYALDDr,1.0000000003164582,1.0000000000118687,T1PKS,
GLYCDx,1.0000000003164582,1.0000000000118687,T1PKS,
GLYCK,1.0000000003164582,1.0000000000118687,T1PKS,
CS,1.0000000003164597,1.0000000000117901,T1PKS,
CBL1abc,1.0000000003164553,1.000000000011665,T1PKS,
Niabc,1.0000000003164577,1.000000000011594,T1PKS,
DGK1,0.9999999999999978,1.0000000000115599,T1PKS,
DGI,0.9999999999999978,1.0000000000115599,T1PKS,
DHAD1,0.9999999999999978,1.0000000000115599,T1PKS,
THRD_L,1.000000000316456,1.0000000000113518,T1PKS,
ASO3abc,1.000000000316456,1.0000000000113518,T1PKS,
GUAPRT,1.000000000316456,1.0000000000113518,T1PKS,
IZPN,1.0000000003164535,1.0000000000112717,T1PKS,
PNP,0.9999548619374531,1.0000000000111597,T1PKS,
THFAT,1.0000000003164573,1.0000000000111386,T1PKS,
ACTabc,1.0000000003164573,1.0000000000111386,T1PKS,
CA2abc1,1.0000000003164573,1.0000000000111386,T1PKS,
GTPDPDP,1.0000000003164573,1.0000000000111386,T1PKS,
TRE6PPP,0.9997799692368511,1.0000000000111386,T1PKS,
METSOXR1,1.0000000003164573,1.0000000000111386,T1PKS,
SHSL4r,1.0000000000429796,1.0000000000109917,T1PKS,
ADK3,1.0000000003164546,1.000000000010729,T1PKS,
ADK2,1.0000000003164546,1.000000000010729,T1PKS,
ADK4,1.0000000003164546,1.000000000010729,T1PKS,
ADNCYC,1.0000000003164546,1.000000000010729,T1PKS,
ADPT,1.0000000003164546,1.000000000010729,T1PKS,
NTPP3,0.9999999999999907,1.0000000000106195,T1PKS,
MI3PP,1.00000000031646,1.0000000000106126,T1PKS,
DHORD5,1.0000000003164582,1.0000000000105929,T1PKS,
HMPK3,0.999999999999989,1.000000000010522,T1PKS,
PEPCK,1.0000000003164635,1.0000000000104687,T1PKS,
TRPS3,1.0000000003164577,1.000000000010451,T1PKS,
EIZOO,1.0000000000429832,1.000000000010398,T1PKS,
REDS34,0.9999999999999946,1.0000000000102949,T1PKS,
DHPS,0.9999309223783223,1.0000000000102915,T1PKS,
HOXPR2,0.9999999999999943,1.0000000000100877,T1PKS,
THIORDXi,1.0000000003164595,1.0000000000100866,T1PKS,
METSOXR2,1.0000000003164595,1.0000000000100866,T1PKS,
GTPDPK,1.0000000003164595,1.0000000000100866,T1PKS,
ACTdiff,1.0000000003164595,1.0000000000100866,T1PKS,
NTP10,0.9999999999999932,1.0000000000099194,T1PKS,
GLDBRAN2,1.0000000003164589,1.0000000000099114,T1PKS,
WCOS,0.9999999999999979,1.0000000000098928,T1PKS,
ADEt,0.9999999999999978,1.0000000000096714,T1PKS,
BDH,1.0000000003164538,1.000000000009379,T1PKS,
BFBP,1.0000000003164538,1.000000000009379,T1PKS,
BFORMDC,1.0000000003164538,1.000000000009379,T1PKS,
SERD_L,1.000000000316456,1.000000000009369,T1PKS,
COBALT2t,0.9999998816875467,1.0000000000092284,T1PKS,
SHSL1,1.0000000000429792,1.000000000009122,T1PKS,
ACTS13,0.9999999999999934,1.0000000000090334,T1PKS,
ACTS3,0.9999999999999934,1.0000000000090334,T1PKS,
ACTS18,0.9999999999999934,1.0000000000090334,T1PKS,
ACTS17,0.9999999999999934,1.0000000000090334,T1PKS,
ACTS15,0.9999999999999934,1.0000000000090334,T1PKS,
ACTS16,0.9999999999999934,1.0000000000090334,T1PKS,
XANt2,1.0000000003164558,1.0000000000089393,T1PKS,
REDS10,0.9999999999999871,1.0000000000088738,T1PKS,
APATc,0.9999999999999902,1.0000000000088562,T1PKS,
DHNAS,1.0000000003164549,1.0000000000087854,T1PKS,
HBCOA3E,1.0000000003164595,1.000000000008734,T1PKS,
EAR110y,0.9999999999999867,1.0000000000087232,T1PKS,
URAt2,1.0000000003164564,1.0000000000086686,T1PKS,
TRPt2r,1.0000000003164566,1.0000000000086686,T1PKS,
Piabc,1.0000000003164564,1.0000000000086686,T1PKS,
HMGL,1.000000000316459,1.0000000000086404,T1PKS,
PFK,1.0000000003164597,1.0000000000086258,T1PKS,
ERTHMMOR,0.9993041893167143,1.0000000000085083,T1PKS,
PROabc,1.0000000003164566,1.0000000000083482,T1PKS,
CD2t4,1.0000000003164595,1.0000000000083455,T1PKS,
HACD2,1.0000000003164595,1.0000000000083455,T1PKS,
FEt,1.0000000003164595,1.0000000000083455,T1PKS,
CITt7,1.0000000003164595,1.0000000000083455,T1PKS,
CITt2,1.0000000003164595,1.0000000000083455,T1PKS,
HACD9,1.0000000003164595,1.0000000000083455,T1PKS,
SULabc,1.0000000003164564,1.0000000000080975,T1PKS,
VALabc,1.0000000003164564,1.0000000000080975,T1PKS,
APATr,0.9999999999999888,1.0000000000080234,T1PKS,
SUCOMALT,0.9999999999999964,1.0000000000080234,T1PKS,
SUCD3,1.0000000003164566,1.0000000000078573,T1PKS,
PDH3,1.0000000000000018,1.0000000000077665,T1PKS,
HMPK2,1.0000000003164593,1.0000000000076956,T1PKS,
HPYRRx,0.9999999999999937,1.0000000000076779,T1PKS,
REDS33,0.9999999999999989,1.000000000007668,T1PKS,
FACOAE141,1.0000000003164582,1.0000000000076676,T1PKS,
HPYRI,0.9999999999999948,1.0000000000074563,T1PKS,
NTD2e,0.9999999999999899,1.00000000000735,T1PKS,
REDS25,0.9999999999999951,1.0000000000072613,T1PKS,
KARA2,1.0000000003164582,1.0000000000071168,T1PKS,
HIBD,1.0000000000429805,1.000000000007031,T1PKS,
HISNH4L,1.0000000000429805,1.000000000007031,T1PKS,
HISTDb,1.0000000000429805,1.000000000007031,T1PKS,
HISTDa,1.0000000000429805,1.000000000007031,T1PKS,
HISTD,1.0000000000429805,1.000000000007031,T1PKS,
REDS32,0.9999999999999946,1.0000000000070253,T1PKS,
NTD10e,0.9999999999999918,1.0000000000070133,T1PKS,
NTPP4,1.0000000003164542,1.000000000006978,T1PKS,
TRE6PH,0.9999999999999962,1.0000000000068676,T1PKS,
SPMDabc,1.0000000003164595,1.000000000006745,T1PKS,
TYRt2r,1.0000000003164595,1.000000000006745,T1PKS,
NTPTP2,0.9999999999999866,1.0000000000065348,T1PKS,
NTP3,0.9999999999999907,1.0000000000064728,T1PKS,
ACCOAC,0.9999999999999983,1.0000000000064715,T1PKS,
HMPK4,0.999999999999992,1.0000000000064373,T1PKS,
TRPS2,1.0000000003164586,1.0000000000064109,T1PKS,
APH141,0.9999999999999937,1.0000000000063842,T1PKS,
REDS28,0.9999999999999926,1.0000000000063545,T1PKS,
REDS5y,0.9999999999999942,1.0000000000063545,T1PKS,
AKGDH2,0.9999999999999953,1.000000000006269,T1PKS,
GLUabc,0.9999999999999915,1.0000000000062514,T1PKS,
GLUSx,0.9999999999999882,1.0000000000062337,T1PKS,
VNDH_4,0.9999999999999927,1.000000000006216,T1PKS,
NTPP7,0.9999999999999915,1.0000000000061626,T1PKS,
URGLYUS,0.9999999999999893,1.0000000000061273,T1PKS,
URECARB,0.9999999999999893,1.0000000000061273,T1PKS,
NTPP6,0.9999999999999931,1.0000000000061096,T1PKS,
THMabc,1.0000000003164589,1.0000000000059732,T1PKS,
ARGabc,0.9999999999999931,1.0000000000059412,T1PKS,
HCSUCT,0.9999999999999931,1.0000000000058702,T1PKS,
URIK1,0.9999999999999967,1.0000000000058527,T1PKS,
REDS31,0.999999999999994,1.0000000000057738,T1PKS,
PPNCL3,0.9999922491250541,1.0000000000057552,T1PKS,
AKGt2r,0.999999999999995,1.0000000000057552,T1PKS,
ALAabc,0.9999999999999957,1.000000000005693,T1PKS,
ASNabc,0.9999999999999957,1.000000000005693,T1PKS,
REDS29,0.9999999999999983,1.0000000000056664,T1PKS,
PYRS,0.9999999999999927,1.0000000000056577,T1PKS,
URO,0.9999999999999953,1.0000000000056488,T1PKS,
URIK2,0.9999999999999953,1.0000000000056488,T1PKS,
FBA,0.9999999999999942,1.0000000000055158,T1PKS,
OXPTNDH,1.0000000000429747,1.0000000000054694,T1PKS,
EARi130y,0.9999999999999968,1.000000000005454,T1PKS,
EARai70y,0.9999999999999968,1.000000000005454,T1PKS,
EARi90y,0.9999999999999968,1.000000000005454,T1PKS,
EARi90x,0.9999999999999968,1.000000000005454,T1PKS,
EARi80y,0.9999999999999968,1.000000000005454,T1PKS,
EARi60y,0.9999999999999968,1.000000000005454,T1PKS,
EARi160x,0.9999999999999968,1.000000000005454,T1PKS,
EARi150x,0.9999999999999968,1.000000000005454,T1PKS,
EARi150y,0.9999999999999968,1.000000000005454,T1PKS,
EARai90x,0.9999999999999968,1.000000000005454,T1PKS,
EARi140y,0.9999999999999968,1.000000000005454,T1PKS,
EARi130x,0.9999999999999968,1.000000000005454,T1PKS,
EARi120y,0.9999999999999968,1.000000000005454,T1PKS,
EARai90y,0.9999999999999968,1.000000000005454,T1PKS,
EARi110x,0.9999999999999968,1.000000000005454,T1PKS,
EARi140x,0.9999999999999968,1.000000000005454,T1PKS,
EARi100y,0.9999999999999968,1.000000000005454,T1PKS,
EARi100x,0.9999999999999968,1.000000000005454,T1PKS,
EARi70x,0.9999999999999968,1.000000000005454,T1PKS,
SUCFUMt,1.0000000003164595,1.0000000000054123,T1PKS,
THD2,1.0000000003164595,1.0000000000054123,T1PKS,
REDS27b,0.999999999999991,1.0000000000054008,T1PKS,
ARBt2r,0.9999999999999979,1.0000000000053033,T1PKS,
AMMQLT9,1.0000000003164582,1.0000000000052944,T1PKS,
NT5C,0.9999549127020597,1.0000000000052767,T1PKS,
ILEDHr,0.9999999999999934,1.0000000000052414,T1PKS,
APH120,0.9999999999999905,1.000000000005197,T1PKS,
TALA,0.999999999999995,1.000000000005188,T1PKS,
REDS2,0.9999999999999992,1.000000000005188,T1PKS,
REDS18,0.9999999999999992,1.000000000005188,T1PKS,
REDS19,0.9999999999999992,1.000000000005188,T1PKS,
ACONMT,0.9999999999999964,1.0000000000050642,T1PKS,
FACOAE181,1.000000000316454,1.0000000000050406,T1PKS,
FACOAL180,1.000000000316454,1.0000000000050406,T1PKS,
FACOAL161,1.000000000316454,1.0000000000050406,T1PKS,
FACOAL160,1.000000000316454,1.0000000000050406,T1PKS,
FACOAL141,1.000000000316454,1.0000000000050406,T1PKS,
FACOAL140,1.000000000316454,1.0000000000050406,T1PKS,
FACOAL120,1.000000000316454,1.0000000000050406,T1PKS,
FACOAL100,1.000000000316454,1.0000000000050406,T1PKS,
FACOAE80,1.000000000316454,1.0000000000050406,T1PKS,
FACOAE60,1.000000000316454,1.0000000000050406,T1PKS,
FACOAE180,1.000000000316454,1.0000000000050406,T1PKS,
FACOAL60,1.000000000316454,1.0000000000050406,T1PKS,
FACOAE161,1.000000000316454,1.0000000000050406,T1PKS,
FACOAE160,1.000000000316454,1.0000000000050406,T1PKS,
FACOAL80,1.000000000316454,1.0000000000050406,T1PKS,
FADRx2,1.000000000316454,1.0000000000050406,T1PKS,
FANH,1.000000000316454,1.0000000000050406,T1PKS,
FACOAL181,1.000000000316454,1.0000000000050406,T1PKS,
TRDR,1.00000000031646,1.0000000000050393,T1PKS,
PIt2r,0.9975365198391368,1.0000000000049993,T1PKS,
ORNTA,1.0000000000429827,1.0000000000049931,T1PKS,
UREA,0.9999999999999923,1.0000000000049754,T1PKS,
GLUTCOADHc,0.999999999999986,1.0000000000049134,T1PKS,
NO3t7,1.0000000003164555,1.0000000000048692,T1PKS,
NP1,0.9999549130185004,1.000000000004816,T1PKS,
FTHFD,0.9999999999999875,1.0000000000047364,T1PKS,
FRUK,0.9999999999999875,1.0000000000047364,T1PKS,
FTHFCL_1,0.9999999999999875,1.0000000000047364,T1PKS,
CD2abc,0.9999999999999956,1.0000000000047133,T1PKS,
AMEt,0.9999999999999956,1.0000000000047133,T1PKS,
CATECHOLt,0.9999999999999956,1.0000000000047133,T1PKS,
CBIabc,0.9999999999999956,1.0000000000047133,T1PKS,
COBALTabc,0.9999999999999956,1.0000000000047133,T1PKS,
CDAabc,0.9999999999999956,1.0000000000047133,T1PKS,
THMmfs,0.9999999999999956,1.0000000000047133,T1PKS,
GUACYC,0.9999999999999956,1.0000000000047133,T1PKS,
HACD1,0.9999999999999956,1.0000000000047133,T1PKS,
HACD6,0.9999999999999956,1.0000000000047133,T1PKS,
HBCO_nadp,0.9999999999999956,1.0000000000047133,T1PKS,
r0708,1.00000000031646,1.0000000000046831,T1PKS,
NTP5,1.0000000003164595,1.0000000000046565,T1PKS,
ACTS11,0.9999999999999967,1.0000000000045326,T1PKS,
ACTCOAT,0.9999999999999967,1.0000000000045326,T1PKS,
PRDX,0.9999997792081426,1.0000000000045257,T1PKS,
PC,0.9999999999999943,1.0000000000045197,T1PKS,
NMNHYD,0.9999548619374642,1.0000000000043818,T1PKS,
NNAM,0.9999548619374642,1.0000000000043818,T1PKS,
CAT,0.9999999999999855,1.0000000000043199,T1PKS,
ASNt2r,0.9999999999999951,1.0000000000041958,T1PKS,
THRt2,1.0000000003164564,1.0000000000041798,T1PKS,
EARi110y,0.9999999999999968,1.0000000000041427,T1PKS,
EARi170x,0.9999999999999968,1.0000000000041427,T1PKS,
