,BGC ID,Core Number,Max Growth,Max NP,Gradient,Host Model BGC,Core Class,Core Subclass
127,BGC0002111,7,0.03981140316494745,0.010919017288444036,0.2742685868971795,BGC0000542,lanthipeptide,Class III
128,BGC0002111,7,0.026087948643590365,0.007476635514018714,0.28659346183800744,BGC0000513,lanthipeptide,Class III
129,BGC0002111,7,0.03419251026525939,0.010514786418400883,0.30751724096385574,BGC0000575,lanthipeptide,Class III
130,BGC0002111,7,0.04028522029971054,0.011039558417663247,0.2740349521619116,BGC0000540,lanthipeptide,Class III
131,BGC0002111,7,0.033465976544777704,0.009989594172736751,0.29850000520291425,BGC0001210,lanthipeptide,Class III
132,BGC0002111,7,0.03257532862356299,0.008831646734130635,0.27111458601655875,BGC0000501,lanthipeptide,Class III
133,BGC0002111,7,0.017813912772016154,0.005306066049467993,0.2978607854083177,BGC0002049,lanthipeptide,Class III
134,BGC0002111,7,0.019069436829195062,0.006068268015170689,0.3182195714285725,BGC0000515,lanthipeptide,Class III
135,BGC0002111,7,0.03382984384954575,0.010245464247598703,0.30285283884738573,BGC0000517,lanthipeptide,Class III
136,BGC0002111,6,0.03241621107567321,0.00871143375680579,0.2687369519056253,BGC0001660,lanthipeptide,Class III
137,BGC0002111,6,0.06403294931980068,0.016466552315608916,0.25715748673967487,BGC0001471,lanthipeptide,Class III
138,BGC0002111,6,0.02866701682790661,0.007886953664147215,0.27512293000328747,BGC0002667,lanthipeptide,Class III
139,BGC0002111,6,0.040210440671077874,0.011070110701107035,0.2753043865313673,BGC0001727,lanthipeptide,Class III
140,BGC0002111,6,0.10736434163145595,0.022588235294117645,0.2103886164705887,BGC0002307,lanthipeptide,Class III
141,BGC0002111,6,0.032066445951537716,0.008759124087591231,0.27315543795620406,BGC0000608,lanthipeptide,Class III
142,BGC0002111,6,0.03396836639972755,0.010344827586206915,0.3045429816810351,BGC0002111,lanthipeptide,Class III
143,BGC0002111,6,0.03224041960315046,0.008831646734130635,0.27393088684452566,BGC0002064,lanthipeptide,Class III
144,BGC0002111,6,0.03981140316494754,0.01088929219600725,0.2735219392014514,BGC0000542,lanthipeptide,Class III
145,BGC0002111,6,0.02608794864359029,0.007465007776049777,0.2861477488335941,BGC0000513,lanthipeptide,Class III
146,BGC0002111,6,0.034192510265259435,0.010480349344978157,0.3065100884279471,BGC0000575,lanthipeptide,Class III
147,BGC0002111,6,0.04028522029971033,0.011009174311926584,0.27328072752293586,BGC0000540,lanthipeptide,Class III
148,BGC0002111,6,0.03346597654477762,0.009958506224066388,0.29757106327800903,BGC0001210,lanthipeptide,Class III
149,BGC0002111,6,0.03257532862356299,0.008807339449541299,0.27036839908256866,BGC0000501,lanthipeptide,Class III
150,BGC0002111,6,0.01781391277201626,0.00530606604946801,0.29786078540831684,BGC0002049,lanthipeptide,Class III
151,BGC0002111,6,0.019069436829195006,0.006068268015170665,0.31821957142857216,BGC0000515,lanthipeptide,Class III
152,BGC0002111,6,0.03382984384954575,0.010212765957446811,0.3018862872340436,BGC0000517,lanthipeptide,Class III
153,BGC0002111,5,0.03241621107567321,0.00871143375680579,0.2687369519056253,BGC0001660,lanthipeptide,Class III
154,BGC0002111,5,0.06403294931980068,0.016466552315608916,0.25715748673967487,BGC0001471,lanthipeptide,Class III
155,BGC0002111,5,0.02866701682790661,0.007886953664147215,0.27512293000328747,BGC0002667,lanthipeptide,Class III
156,BGC0002111,5,0.040210440671077874,0.011070110701107035,0.2753043865313673,BGC0001727,lanthipeptide,Class III
157,BGC0002111,5,0.10736434163145595,0.022588235294117645,0.2103886164705887,BGC0002307,lanthipeptide,Class III
158,BGC0002111,5,0.032066445951537716,0.008759124087591231,0.27315543795620406,BGC0000608,lanthipeptide,Class III
159,BGC0002111,5,0.03396836639972755,0.010344827586206915,0.3045429816810351,BGC0002111,lanthipeptide,Class III
160,BGC0002111,5,0.03224041960315046,0.008831646734130635,0.27393088684452566,BGC0002064,lanthipeptide,Class III
161,BGC0002111,5,0.03981140316494754,0.01088929219600725,0.2735219392014514,BGC0000542,lanthipeptide,Class III
162,BGC0002111,5,0.02608794864359029,0.007465007776049777,0.2861477488335941,BGC0000513,lanthipeptide,Class III
163,BGC0002111,5,0.034192510265259435,0.010480349344978157,0.3065100884279471,BGC0000575,lanthipeptide,Class III
164,BGC0002111,5,0.04028522029971033,0.011009174311926584,0.27328072752293586,BGC0000540,lanthipeptide,Class III
165,BGC0002111,5,0.03346597654477762,0.009958506224066388,0.29757106327800903,BGC0001210,lanthipeptide,Class III
166,BGC0002111,5,0.03257532862356299,0.008807339449541299,0.27036839908256866,BGC0000501,lanthipeptide,Class III
167,BGC0002111,5,0.01781391277201626,0.00530606604946801,0.29786078540831684,BGC0002049,lanthipeptide,Class III
168,BGC0002111,5,0.019069436829195006,0.006068268015170665,0.31821957142857216,BGC0000515,lanthipeptide,Class III
169,BGC0002111,5,0.03382984384954575,0.010212765957446811,0.3018862872340436,BGC0000517,lanthipeptide,Class III
170,BGC0002111,4,0.03241621107567321,0.00871143375680579,0.2687369519056253,BGC0001660,lanthipeptide,Class III
171,BGC0002111,4,0.06403294931980068,0.016466552315608916,0.25715748673967487,BGC0001471,lanthipeptide,Class III
172,BGC0002111,4,0.02866701682790661,0.007886953664147215,0.27512293000328747,BGC0002667,lanthipeptide,Class III
173,BGC0002111,4,0.040210440671077874,0.011070110701107035,0.2753043865313673,BGC0001727,lanthipeptide,Class III
174,BGC0002111,4,0.10736434163145595,0.022588235294117645,0.2103886164705887,BGC0002307,lanthipeptide,Class III
175,BGC0002111,4,0.032066445951537716,0.008759124087591231,0.27315543795620406,BGC0000608,lanthipeptide,Class III
176,BGC0002111,4,0.03396836639972755,0.010344827586206915,0.3045429816810351,BGC0002111,lanthipeptide,Class III
177,BGC0002111,4,0.03224041960315046,0.008831646734130635,0.27393088684452566,BGC0002064,lanthipeptide,Class III
178,BGC0002111,4,0.03981140316494754,0.01088929219600725,0.2735219392014514,BGC0000542,lanthipeptide,Class III
179,BGC0002111,4,0.02608794864359029,0.007465007776049777,0.2861477488335941,BGC0000513,lanthipeptide,Class III
180,BGC0002111,4,0.034192510265259435,0.010480349344978157,0.3065100884279471,BGC0000575,lanthipeptide,Class III
181,BGC0002111,4,0.04028522029971033,0.011009174311926584,0.27328072752293586,BGC0000540,lanthipeptide,Class III
182,BGC0002111,4,0.03346597654477762,0.009958506224066388,0.29757106327800903,BGC0001210,lanthipeptide,Class III
183,BGC0002111,4,0.03257532862356299,0.008807339449541299,0.27036839908256866,BGC0000501,lanthipeptide,Class III
184,BGC0002111,4,0.01781391277201626,0.00530606604946801,0.29786078540831684,BGC0002049,lanthipeptide,Class III
185,BGC0002111,4,0.019069436829195006,0.006068268015170665,0.31821957142857216,BGC0000515,lanthipeptide,Class III
186,BGC0002111,4,0.03382984384954575,0.010212765957446811,0.3018862872340436,BGC0000517,lanthipeptide,Class III
187,BGC0002111,3,0.03241621107567326,0.008687782805429861,0.2680073493212662,BGC0001660,lanthipeptide,Class III
188,BGC0002111,3,0.0640329493198003,0.016324395029430998,0.25493742210595255,BGC0001471,lanthipeptide,Class III
189,BGC0002111,3,0.028667016827906774,0.007871433256805511,0.27458152705805183,BGC0002667,lanthipeptide,Class III
190,BGC0002111,3,0.04021044067107825,0.011039558417663303,0.2745445768169264,BGC0001727,lanthipeptide,Class III
191,BGC0002111,3,0.10736434163145595,0.0222737819025522,0.20745977262181017,BGC0002307,lanthipeptide,Class III
192,BGC0002111,3,0.03206644595153765,0.008735213830755208,0.2724097907188351,BGC0000608,lanthipeptide,Class III
193,BGC0002111,3,0.03396836639972748,0.010311493018259912,0.3035616401718582,BGC0002111,lanthipeptide,Class III
194,BGC0002111,3,0.03224041960315041,0.008807339449541285,0.27317694862385306,BGC0002064,lanthipeptide,Class III
195,BGC0002111,3,0.03981140316494728,0.010859728506787349,0.2727793457013594,BGC0000542,lanthipeptide,Class III
196,BGC0002111,3,0.026087948643590448,0.00745341614906833,0.28570342003105564,BGC0000513,lanthipeptide,Class III
197,BGC0002111,3,0.034192510265259456,0.010446137105549546,0.30550951142546307,BGC0000575,lanthipeptide,Class III
198,BGC0002111,3,0.040285220299710524,0.010978956999085132,0.27253064318389797,BGC0000540,lanthipeptide,Class III
199,BGC0002111,3,0.033465976544777676,0.009927611168562557,0.296647885211996,BGC0001210,lanthipeptide,Class III
200,BGC0002111,3,0.03257532862356309,0.008783165599268063,0.2696263083257074,BGC0000501,lanthipeptide,Class III
201,BGC0002111,3,0.01781391277201613,0.005306066049468009,0.29786078540831895,BGC0002049,lanthipeptide,Class III
202,BGC0002111,3,0.019069436829195062,0.006068268015170671,0.31821957142857155,BGC0000515,lanthipeptide,Class III
203,BGC0002111,3,0.03382984384954586,0.010180275715800631,0.300925885471898,BGC0000517,lanthipeptide,Class III
204,BGC0002111,2,0.03241621107567321,0.00871143375680579,0.2687369519056253,BGC0001660,lanthipeptide,Class III
205,BGC0002111,2,0.06403294931980068,0.016466552315608916,0.25715748673967487,BGC0001471,lanthipeptide,Class III
206,BGC0002111,2,0.02866701682790661,0.007886953664147215,0.27512293000328747,BGC0002667,lanthipeptide,Class III
207,BGC0002111,2,0.040210440671077874,0.011070110701107035,0.2753043865313673,BGC0001727,lanthipeptide,Class III
208,BGC0002111,2,0.10736434163145595,0.022588235294117645,0.2103886164705887,BGC0002307,lanthipeptide,Class III
209,BGC0002111,2,0.032066445951537716,0.008759124087591231,0.27315543795620406,BGC0000608,lanthipeptide,Class III
210,BGC0002111,2,0.03396836639972755,0.010344827586206915,0.3045429816810351,BGC0002111,lanthipeptide,Class III
211,BGC0002111,2,0.03224041960315046,0.008831646734130635,0.27393088684452566,BGC0002064,lanthipeptide,Class III
212,BGC0002111,2,0.03981140316494754,0.01088929219600725,0.2735219392014514,BGC0000542,lanthipeptide,Class III
213,BGC0002111,2,0.02608794864359029,0.007465007776049777,0.2861477488335941,BGC0000513,lanthipeptide,Class III
214,BGC0002111,2,0.034192510265259435,0.010480349344978157,0.3065100884279471,BGC0000575,lanthipeptide,Class III
215,BGC0002111,2,0.04028522029971033,0.011009174311926584,0.27328072752293586,BGC0000540,lanthipeptide,Class III
216,BGC0002111,2,0.03346597654477762,0.009958506224066388,0.29757106327800903,BGC0001210,lanthipeptide,Class III
217,BGC0002111,2,0.03257532862356299,0.008807339449541299,0.27036839908256866,BGC0000501,lanthipeptide,Class III
218,BGC0002111,2,0.01781391277201626,0.00530606604946801,0.29786078540831684,BGC0002049,lanthipeptide,Class III
219,BGC0002111,2,0.019069436829195006,0.006068268015170665,0.31821957142857216,BGC0000515,lanthipeptide,Class III
220,BGC0002111,2,0.03382984384954575,0.010212765957446811,0.3018862872340436,BGC0000517,lanthipeptide,Class III
221,BGC0002111,1,0.03241621107567321,0.00871143375680579,0.2687369519056253,BGC0001660,lanthipeptide,Class III
222,BGC0002111,1,0.06403294931980068,0.016466552315608916,0.25715748673967487,BGC0001471,lanthipeptide,Class III
223,BGC0002111,1,0.02866701682790661,0.007886953664147215,0.27512293000328747,BGC0002667,lanthipeptide,Class III
224,BGC0002111,1,0.040210440671077874,0.011070110701107035,0.2753043865313673,BGC0001727,lanthipeptide,Class III
225,BGC0002111,1,0.10736434163145595,0.022588235294117645,0.2103886164705887,BGC0002307,lanthipeptide,Class III
226,BGC0002111,1,0.032066445951537716,0.008759124087591231,0.27315543795620406,BGC0000608,lanthipeptide,Class III
227,BGC0002111,1,0.03396836639972755,0.010344827586206915,0.3045429816810351,BGC0002111,lanthipeptide,Class III
228,BGC0002111,1,0.03224041960315046,0.008831646734130635,0.27393088684452566,BGC0002064,lanthipeptide,Class III
229,BGC0002111,1,0.03981140316494754,0.01088929219600725,0.2735219392014514,BGC0000542,lanthipeptide,Class III
230,BGC0002111,1,0.02608794864359029,0.007465007776049777,0.2861477488335941,BGC0000513,lanthipeptide,Class III
231,BGC0002111,1,0.034192510265259435,0.010480349344978157,0.3065100884279471,BGC0000575,lanthipeptide,Class III
232,BGC0002111,1,0.04028522029971033,0.011009174311926584,0.27328072752293586,BGC0000540,lanthipeptide,Class III
233,BGC0002111,1,0.03346597654477762,0.009958506224066388,0.29757106327800903,BGC0001210,lanthipeptide,Class III
234,BGC0002111,1,0.03257532862356299,0.008807339449541299,0.27036839908256866,BGC0000501,lanthipeptide,Class III
235,BGC0002111,1,0.01781391277201626,0.00530606604946801,0.29786078540831684,BGC0002049,lanthipeptide,Class III
236,BGC0002111,1,0.019069436829195006,0.006068268015170665,0.31821957142857216,BGC0000515,lanthipeptide,Class III
237,BGC0002111,1,0.03382984384954575,0.010212765957446811,0.3018862872340436,BGC0000517,lanthipeptide,Class III
238,BGC0002064,2,0.032416211075673294,0.0072948328267477235,0.22503656610942177,BGC0001660,lassopeptide,Class III
239,BGC0002064,2,0.06403294931980082,0.012864653128543449,0.20090677167302257,BGC0001471,lassopeptide,Class III
240,BGC0002064,2,0.028667016827906743,0.006685236768802229,0.23320308523676905,BGC0002667,lassopeptide,Class III
